Data,open,high,low,close,vol,avg_temp_leba,short_size
2014-11-14,16.16,16.45,16.15,16.44,14509.0,7.7,0.0
2014-11-17,16.44,16.65,16.2,16.48,66436.0,5.3,0.0
2014-11-18,16.48,16.94,16.42,16.9,196004.0,2.7,0.0
2014-11-19,17.01,17.79,17.01,17.73,544426.0,1.8,0.0
2014-11-20,17.73,17.8,17.38,17.7,127468.0,1.6,0.0
2014-11-21,17.8,18.1,17.78,17.95,368539.0,1.7,0.0
2014-11-24,18.07,18.22,17.88,17.99,149695.0,1.6,0.0
2014-11-25,18.0,18.0,17.43,17.98,113863.0,2.3,0.0
2014-11-26,17.94,18.0,17.81,17.85,68083.0,2.4,0.0
2014-11-27,17.95,17.95,17.42,17.5,105704.0,-0.7,0.0
2014-11-28,17.74,17.74,17.48,17.53,56613.0,-2.8,0.0
2014-12-01,17.53,17.7,17.41,17.42,35627.0,-3.8,0.0
2014-12-02,17.6,17.98,17.42,17.98,119624.0,-3.4,0.0
2014-12-03,17.9,18.38,17.81,17.87,277939.0,-1.7,0.0
2014-12-04,17.85,17.9,17.22,17.39,196273.0,0.0,0.0
2014-12-05,17.42,17.59,17.3,17.4,110454.0,-2.2,0.0
2014-12-08,17.7,17.75,17.12,17.3,175491.0,1.9,0.0
2014-12-09,15.6,16.8,15.6,16.58,1131950.0,-0.7,0.0
2014-12-10,16.77,17.09,16.65,16.8,102222.0,-2.9,0.0
2014-12-11,16.83,16.95,16.15,16.15,127906.0,0.3,0.0
2014-12-12,16.15,16.48,16.0,16.0,95129.0,4.1,0.0
2014-12-15,16.0,16.25,15.9,16.22,93674.0,5.2,0.0
2014-12-16,16.2,16.22,15.61,16.22,158216.0,4.7,0.0
2014-12-17,16.25,16.29,15.94,16.2,29056.0,2.7,0.0
2014-12-18,16.46,16.6,16.06,16.54,98745.0,4.2,0.0
2014-12-19,16.7,16.7,16.19,16.19,72077.0,10.1,0.0
2014-12-22,16.27,16.45,16.1,16.15,129303.0,6.7,0.0
2014-12-23,16.15,16.45,16.12,16.37,152757.0,8.6,0.0
2014-12-29,16.37,16.48,16.3,16.36,34636.0,-6.1,0.0
2014-12-30,16.4,16.77,16.37,16.7,202980.0,-8.5,0.0
2015-01-02,17.09,17.09,16.6,16.8,39796.0,4.0,0.0
2015-01-05,16.85,16.85,16.6,16.62,36711.0,0.2,0.0
2015-01-07,16.65,16.85,16.5,16.84,49044.0,-8.5,0.0
2015-01-08,16.85,16.85,16.69,16.82,64456.0,-1.2,0.0
2015-01-09,16.9,16.98,16.78,16.85,40251.0,3.6,0.0
2015-01-12,16.95,16.95,16.71,16.92,99557.0,4.1,0.0
2015-01-13,16.92,16.93,16.8,16.81,20352.0,7.2,0.0
2015-01-14,16.75,16.9,16.65,16.69,34790.0,6.4,0.0
2015-01-15,16.69,16.8,16.05,16.2,193958.0,2.1,0.0
2015-01-16,16.3,16.31,15.98,16.0,105194.0,5.1,0.0
2015-01-19,16.2,16.25,15.99,15.99,82058.0,-1.0,0.0
2015-01-20,16.05,16.06,15.8,15.85,74490.0,0.6,0.0
2015-01-21,15.99,16.04,15.95,16.04,77930.0,2.4,0.0
2015-01-22,16.05,16.6,16.05,16.3,164551.0,1.9,0.0
2015-01-23,16.57,16.57,16.3,16.3,72778.0,1.0,0.0
2015-01-26,16.59,16.59,16.27,16.27,92006.0,-0.8,0.0
2015-01-27,16.44,16.59,16.22,16.22,89367.0,-1.0,0.0
2015-01-28,16.3,16.35,15.95,16.0,241335.0,0.9,0.0
2015-01-29,16.0,16.1,15.84,16.05,249500.0,0.4,0.0
2015-01-30,16.16,16.4,16.15,16.2,37854.0,1.0,0.0
2015-02-02,16.45,16.45,15.95,16.0,66063.0,-1.8,0.0
2015-02-03,16.16,16.2,15.95,16.05,59221.0,-0.8,0.0
2015-02-04,16.0,16.17,15.9,16.05,50436.0,-1.1,0.0
2015-02-05,16.18,16.18,15.9,16.0,44063.0,-1.3,0.0
2015-02-06,16.09,16.47,16.05,16.41,81079.0,-2.6,0.0
2015-02-09,16.4,16.4,16.16,16.16,37732.0,-0.9,0.0
2015-02-10,16.2,16.39,16.2,16.2,16338.0,1.4,0.0
2015-02-11,16.35,16.45,16.2,16.3,29319.0,2.0,0.0
2015-02-12,16.33,16.44,16.01,16.05,36013.0,1.6,0.0
2015-02-13,16.24,16.3,16.1,16.28,30958.0,0.9,0.0
2015-02-16,16.36,16.6,16.28,16.5,98174.0,-0.7,0.0
2015-02-17,16.5,16.65,16.4,16.58,42011.0,-2.3,0.0
2015-02-18,16.55,16.8,16.5,16.56,42314.0,-1.3,0.0
2015-02-19,16.74,16.74,16.46,16.56,23069.0,2.6,0.0
2015-02-20,16.6,16.6,16.4,16.42,29417.0,3.6,0.0
2015-02-23,16.45,16.65,16.45,16.6,101323.0,4.2,0.0
2015-02-24,16.58,16.75,16.5,16.75,37183.0,5.4,0.0
2015-02-25,16.75,17.35,16.7,17.1,141621.0,5.6,0.0
2015-02-26,17.25,17.46,17.2,17.3,170407.0,5.9,0.0
2015-02-27,17.35,17.8,17.27,17.65,252994.0,5.6,0.0
2015-03-02,17.65,18.19,17.65,18.06,195183.0,5.2,0.0
2015-03-03,18.15,18.29,18.1,18.18,97259.0,2.2,0.0
2015-03-04,18.2,18.21,17.49,18.05,157545.0,1.4,0.0
2015-03-05,18.05,18.4,17.91,18.35,115622.0,1.2,0.0
2015-03-06,18.4,19.0,18.3,18.8,371409.0,-0.2,0.0
2015-03-09,18.8,18.8,18.53,18.63,154810.0,8.2,0.0
2015-03-10,18.8,19.0,18.78,18.88,198183.0,6.2,0.0
2015-03-11,19.0,19.0,18.41,18.5,295540.0,4.3,0.0
2015-03-12,18.47,18.75,18.1,18.55,168418.0,5.3,0.0
2015-03-13,18.6,18.7,18.43,18.51,58433.0,3.4,0.0
2015-03-16,18.51,18.88,18.46,18.87,58784.0,7.6,0.0
2015-03-17,18.88,18.88,18.62,18.68,45134.0,7.8,0.0
2015-03-18,18.68,18.68,18.33,18.55,56076.0,6.2,0.0
2015-03-19,18.52,18.67,18.45,18.53,78742.0,4.6,0.0
2015-03-20,18.41,18.65,18.32,18.32,278323.0,4.6,0.0
2015-03-23,18.32,19.39,18.32,19.24,414183.0,2.0,0.0
2015-03-24,19.37,19.62,19.2,19.6,268900.0,7.7,0.0
2015-03-25,19.64,19.8,19.2,19.25,208154.0,11.3,0.0
2015-03-26,19.2,19.33,19.02,19.2,77595.0,12.4,0.0
2015-03-27,19.2,19.26,18.91,19.19,151453.0,11.1,0.0
2015-03-30,19.3,19.71,19.19,19.7,127163.0,7.6,0.0
2015-03-31,19.65,19.7,19.6,19.68,80811.0,7.6,0.0
2015-04-01,19.69,20.79,19.6,20.39,511039.0,4.1,0.0
2015-04-02,20.64,21.2,20.43,20.9,747266.0,2.6,0.0
2015-04-07,21.05,21.49,21.05,21.3,434347.0,4.7,0.0
2015-04-08,21.5,21.56,21.21,21.28,294454.0,4.7,0.0
2015-04-09,21.26,21.3,20.81,21.1,225433.0,4.7,0.0
2015-04-10,21.26,21.28,20.5,20.6,225209.0,4.7,0.0
2015-04-13,20.95,21.2,20.71,21.15,97776.0,4.7,0.0
2015-04-14,21.16,21.4,20.89,21.21,140520.0,4.7,0.0
2015-04-15,21.2,21.25,20.8,21.16,158461.0,4.7,0.0
2015-04-16,21.17,21.35,20.91,21.34,814208.0,4.7,0.0
2015-04-17,21.48,21.68,21.2,21.24,160348.0,4.7,0.0
2015-04-20,21.24,21.49,21.07,21.19,188839.0,4.7,0.0
2015-04-21,21.29,21.4,20.91,20.99,168727.0,4.7,0.0
2015-04-22,21.1,21.1,20.93,21.09,124366.0,4.7,0.0
2015-04-23,21.1,21.1,19.51,20.45,261328.0,4.7,0.0
2015-04-24,20.5,20.68,19.65,20.0,238045.0,4.7,0.0
2015-04-27,20.0,20.29,19.6,19.76,351917.0,4.7,0.0
2015-04-28,19.88,20.91,19.7,20.65,212433.0,4.7,0.0
2015-04-29,21.0,21.11,20.4,20.48,93365.0,8.5,0.0
2015-04-30,20.69,20.69,20.01,20.69,93782.0,9.9,0.0
2015-05-04,20.75,21.11,20.75,21.0,125221.0,12.7,0.0
2015-05-05,21.0,21.03,20.65,20.75,101422.0,17.3,0.0
2015-05-06,20.8,20.92,20.4,20.65,141332.0,15.8,0.0
2015-05-07,20.51,20.6,20.3,20.45,93047.0,14.6,0.0
2015-05-08,20.6,21.0,20.45,20.74,186063.0,13.4,0.0
2015-05-11,21.13,22.01,20.8,22.01,641941.0,10.8,0.0
2015-05-12,23.0,23.4,22.5,23.24,863535.0,14.8,0.0
2015-05-13,23.92,25.74,23.8,24.89,1528931.0,13.9,0.0
2015-05-14,25.15,25.15,23.55,24.49,643368.0,11.9,0.0
2015-05-15,24.47,24.99,24.08,24.7,380761.0,10.7,0.0
2015-05-18,25.19,25.89,24.43,25.0,869481.0,12.3,0.0
2015-05-19,25.45,25.45,22.08,23.4,1559319.0,16.8,0.0
2015-05-20,23.0,24.29,22.13,23.63,1876967.0,16.7,0.0
2015-05-21,23.94,24.07,23.3,23.98,384091.0,12.9,0.0
2015-05-22,23.9,23.97,23.46,23.77,216802.0,14.2,0.0
2015-05-25,23.46,23.5,22.57,23.4,293588.0,15.4,0.0
2015-05-26,23.29,23.98,22.97,23.5,400634.0,14.4,0.0
2015-05-27,23.41,23.97,23.41,23.57,164714.0,11.1,0.0
2015-05-28,23.65,23.94,23.65,23.77,172576.0,12.1,0.0
2015-05-29,23.77,24.24,23.63,24.24,447670.0,14.4,0.0
2015-06-01,24.0,24.0,23.45,23.66,212971.0,19.2,0.0
2015-06-02,23.61,23.82,22.66,22.85,287747.0,22.0,0.0
2015-06-03,22.62,22.84,22.21,22.21,336195.0,23.6,0.0
2015-06-05,22.0,22.0,20.61,21.22,524248.0,17.8,0.0
2015-06-08,20.55,21.0,19.66,20.32,698920.0,17.7,0.0
2015-06-09,20.0,24.5,19.93,24.48,1676099.0,15.3,0.0
2015-06-10,24.99,25.79,23.44,23.44,1881087.0,16.9,0.0
2015-06-11,23.55,24.05,22.52,22.67,650181.0,18.2,0.0
2015-06-12,22.7,23.15,22.35,22.56,444610.0,20.8,0.0
2015-06-15,22.15,23.55,22.03,23.32,427672.0,18.3,0.0
2015-06-16,23.5,24.15,23.45,23.99,489360.0,14.2,0.0
2015-06-17,23.99,24.38,23.4,23.7,426671.0,15.8,0.0
2015-06-18,23.6,24.15,23.36,24.1,402967.0,15.1,0.0
2015-06-19,24.19,24.19,23.7,23.7,204131.0,14.9,0.0
2015-06-22,23.83,23.94,23.7,23.88,119631.0,16.3,0.0
2015-06-23,23.95,24.0,23.8,23.9,102362.0,14.3,0.0
2015-06-24,23.98,23.98,23.52,23.85,181389.0,15.1,0.0
2015-06-25,23.85,24.89,23.71,24.5,453475.0,16.1,0.0
2015-06-26,24.6,24.69,24.21,24.4,92563.0,17.5,0.0
2015-06-29,23.1,24.0,22.8,23.5,406993.0,17.4,0.0
2015-06-30,23.6,23.78,23.4,23.78,182458.0,19.9,0.0
2015-07-01,23.89,24.69,23.7,24.31,215527.0,21.4,0.0
2015-07-02,24.31,24.65,24.31,24.5,174358.0,21.9,0.0
2015-07-03,24.5,24.58,24.35,24.5,135702.0,23.4,0.0
2015-07-06,24.0,24.5,24.0,24.3,91290.0,24.4,0.0
2015-07-07,24.31,24.6,23.63,23.73,221717.0,23.1,0.0
2015-07-08,23.9,24.1,23.73,24.02,140990.0,20.5,0.0
2015-07-09,24.2,24.7,24.0,24.55,169228.0,17.0,0.0
2015-07-10,24.7,25.7,24.7,25.5,409953.0,13.6,0.0
2015-07-13,25.85,26.49,25.33,26.0,675612.0,17.6,0.0
2015-07-14,26.0,26.14,25.6,25.8,144102.0,18.2,0.0
2015-07-15,25.79,26.3,25.21,26.12,262835.0,18.2,0.0
2015-07-16,26.5,26.8,26.21,26.69,297367.0,19.2,0.0
2015-07-17,26.75,26.78,26.39,26.68,89025.0,22.4,0.0
2015-07-20,26.8,26.93,26.42,26.5,204197.0,19.3,0.0
2015-07-21,26.55,26.76,25.7,25.75,240425.0,19.7,0.0
2015-07-22,25.8,26.28,25.6,25.93,156803.0,23.7,0.0
2015-07-23,26.05,26.6,25.65,26.3,124389.0,23.9,0.0
2015-07-24,26.35,26.36,26.1,26.25,48962.0,23.3,0.0
2015-07-27,26.25,26.5,26.0,26.15,165887.0,17.4,0.0
2015-07-28,26.05,26.39,25.9,25.97,70752.0,17.7,0.0
2015-07-29,26.17,26.3,25.85,25.94,180588.0,17.8,0.0
2015-07-30,25.94,26.1,25.9,26.01,156868.0,16.5,0.0
2015-07-31,26.1,26.6,26.1,26.5,114371.0,16.5,0.0
2015-08-03,26.7,26.7,26.4,26.69,132094.0,25.6,0.0
2015-08-04,26.7,27.5,26.6,27.3,486795.0,26.8,0.0
2015-08-05,27.45,27.68,26.81,27.44,284367.0,26.6,0.0
2015-08-06,27.44,27.58,26.8,26.86,177667.0,25.9,0.0
2015-08-07,26.8,27.5,26.66,27.1,105675.0,29.1,0.0
2015-08-10,27.34,27.5,27.2,27.44,79120.0,25.9,0.0
2015-08-11,27.51,27.95,27.51,27.55,204668.0,27.4,0.0
2015-08-12,27.55,27.79,27.54,27.55,149574.0,28.1,0.0
2015-08-13,27.66,28.08,27.56,27.74,263473.0,25.7,0.51
2015-08-14,27.87,27.87,27.61,27.69,93818.0,24.8,0.51
2015-08-17,27.74,27.75,26.84,27.16,166164.0,24.1,0.51
2015-08-18,27.35,27.35,26.6,26.86,203168.0,21.2,0.51
2015-08-19,26.86,27.53,26.82,27.3,134654.0,19.1,0.51
2015-08-20,27.3,27.38,27.0,27.05,206055.0,18.8,0.51
2015-08-21,27.0,27.33,26.72,26.99,226515.0,19.2,0.51
2015-08-24,26.01,26.01,22.01,24.8,1266357.0,22.5,0.51
2015-08-25,24.61,27.07,24.21,26.5,628800.0,18.8,0.51
2015-08-26,26.9,27.53,25.31,26.0,1181237.0,18.3,0.51
2015-08-27,26.5,26.8,24.0,25.2,961081.0,20.9,0.51
2015-08-28,24.8,25.0,23.33,23.36,831994.0,21.6,0.51
2015-08-31,23.48,24.3,23.4,24.3,348933.0,21.6,0.51
2015-09-01,24.3,24.55,23.79,24.28,348755.0,26.9,0.51
2015-09-02,24.28,24.9,24.28,24.65,198323.0,18.4,0.51
2015-09-03,24.9,25.55,24.65,25.55,242266.0,16.4,0.51
2015-09-04,25.85,25.85,25.05,25.68,227175.0,14.4,0.51
2015-09-07,25.68,25.68,24.55,24.83,207415.0,11.7,0.51
2015-09-08,24.7,25.45,24.53,25.45,150024.0,11.9,0.51
2015-09-09,25.52,25.65,24.93,24.93,196146.0,12.4,0.51
2015-09-10,24.93,25.16,24.53,24.6,186490.0,16.0,0.51
2015-09-11,24.91,25.14,24.02,24.74,347101.0,16.2,0.51
2015-09-14,25.0,25.0,24.34,24.97,209825.0,16.8,0.51
2015-09-15,24.9,24.9,24.52,24.88,246170.0,19.6,0.51
2015-09-16,24.9,25.58,24.72,25.58,312778.0,21.4,0.51
2015-09-17,25.65,26.6,25.62,26.14,696833.0,23.4,0.51
2015-09-18,26.4,26.4,25.4,25.86,330036.0,18.3,0.51
2015-09-21,25.95,26.28,25.95,26.23,385869.0,10.9,0.51
2015-09-22,26.3,26.49,26.22,26.3,241347.0,12.4,0.51
2015-09-23,26.3,26.4,26.1,26.26,279529.0,16.4,0.51
2015-09-24,26.18,26.4,26.1,26.4,171123.0,18.2,0.51
2015-09-25,26.31,27.1,26.14,26.8,358411.0,16.7,0.51
2015-09-28,27.0,27.02,26.17,26.27,190893.0,10.9,0.51
2015-09-29,26.05,26.65,25.5,26.35,307303.0,11.9,0.51
2015-09-30,26.22,26.97,26.22,26.93,226984.0,10.6,0.51
2015-10-01,26.96,26.96,26.29,26.29,150791.0,8.8,0.51
2015-10-02,26.31,26.67,26.27,26.6,136015.0,9.9,0.51
